year_week_num,category,store, sales,volume
201719,WINES,Store 11," € 2,377.35 ",312
201835,WINES,Store 13," € 2,791.10 ",338
201930,WINES,Store 11," € 3,016.87 ",381
201841,SPIRITS,Store 12," € 1,507.91 ",104
201749,WINES,Store 8," € 8,816.60 ",1222
201814,WINES,Store 9," € 16,442.31 ",2167
202140,BEER&CIDER,Store 9," € 12,290.20 ",1369
201846,SPIRITS,Store 3," € 8,966.79 ",581
201839,BEER&CIDER,Store 12," € 1,813.41 ",563
202045,SPIRITS,Store 3," € 16,660.80 ",1109
202037,SPIRITS,Store 12," € 2,333.15 ",217
202122,BEER&CIDER,Store 4," € 30,714.06 ",3068
202102,WINES,Store 9," € 19,863.74 ",2262
202117,WINES,Store 1," € 33,822.79 ",3805
201708,SPIRITS,Store 8," € 7,787.43 ",563
201839,WINES,Store 2," € 43,913.83 ",5763
201725,SPIRITS,Store 13," € 1,024.23 ",78
201730,BEER&CIDER,Store 2," € 16,237.43 ",3051
201940,SPIRITS,Store 12," € 1,505.05 ",113
202237,SPIRITS,Store 10," € 12,990.38 ",728
202207,WINES,Store 2," € 48,170.20 ",5399
202048,BEER&CIDER,Store 2," € 24,618.71 ",4073
202220,WINES,Store 5," € 10,744.59 ",1153
201951,SPIRITS,Store 2," € 15,947.19 ",945
202052,BEER&CIDER,Store 4," € 25,804.57 ",3562
202205,SPIRITS,Store 8," € 10,346.01 ",676
201851,SPIRITS,Store 11," € 1,647.79 ",113
202007,WINES,Store 1," € 35,350.73 ",4125
202019,SPIRITS,Store 11," € 3,238.82 ",225
201826,SPIRITS,Store 9," € 7,898.45 ",589
202001,WINES,Store 9," € 14,461.11 ",1863
201901,SPIRITS,Store 11," € 1,894.71 ",139
202018,BEER&CIDER,Store 12," € 5,663.23 ",1413
202143,SPIRITS,Store 13," € 2,776.80 ",173
202142,SPIRITS,Store 9," € 28,398.67 ",1647
201843,WINES,Store 9," € 38,629.24 ",4706
201915,SPIRITS,Store 13," € 1,303.81 ",95
202205,WINES,Store 8," € 9,860.67 ",1170
201717,WINES,Store 9," € 11,712.13 ",1491
201802,SPIRITS,Store 11," € 1,876.07 ",130
202146,BEER&CIDER,Store 1," € 16,126.67 ",1759
201727,WINES,Store 3," € 23,152.57 ",2808
202236,BEER&CIDER,Store 12," € 4,504.85 ",598
202103,BEER&CIDER,Store 3," € 48,428.90 ",5529
201909,SPIRITS,Store 11," € 1,697.71 ",121
202213,BEER&CIDER,Store 3," € 33,023.03 ",3163
202203,SPIRITS,Store 13," € 1,964.39 ",130
201728,SPIRITS,Store 8," € 9,380.63 ",615
201727,SPIRITS,Store 8," € 10,278.06 ",711
201803,BEER&CIDER,Store 9," € 12,697.01 ",6448
201740,WINES,Store 2," € 45,687.55 ",5694
202212,WINES,Store 3," € 27,746.51 ",3016
201842,SPIRITS,Store 10," € 26,263.29 ",1699
201738,BEER&CIDER,Store 3," € 27,499.77 ",13009
202015,SPIRITS,Store 8," € 13,131.39 ",1075
202018,SPIRITS,Store 1," € 26,792.57 ",2201
202146,BEER&CIDER,Store 12," € 3,626.22 ",468
201720,BEER&CIDER,Store 1," € 24,150.27 ",6041
201832,BEER&CIDER,Store 9," € 8,340.11 ",1673
201848,WINES,Store 3," € 19,938.62 ",2505
201914,SPIRITS,Store 9," € 10,250.76 ",685
202113,SPIRITS,Store 13," € 1,964.47 ",165
202030,SPIRITS,Store 10," € 11,688.47 ",815
202013,BEER&CIDER,Store 9," € 30,186.95 ",11197
202017,SPIRITS,Store 8," € 12,851.97 ",1014
202005,WINES,Store 8," € 10,101.78 ",1369
202230,BEER&CIDER,Store 13," € 3,736.55 ",572
201844,SPIRITS,Store 4," € 25,309.87 ",1404
201924,SPIRITS,Store 4," € 13,446.77 ",815
202106,BEER&CIDER,Store 12," € 4,800.38 ",849
201819,WINES,Store 1," € 25,000.47 ",3094
202050,WINES,Store 10," € 17,591.86 ",2115
201812,SPIRITS,Store 10," € 7,962.76 ",624
202137,SPIRITS,Store 2," € 38,553.75 ",2253
202128,WINES,Store 10," € 12,300.86 ",1352
201936,SPIRITS,Store 13," € 1,770.60 ",139
201844,BEER&CIDER,Store 9," € 11,051.99 ",3779
202013,BEER&CIDER,Store 13," € 11,262.42 ",3683
201927,SPIRITS,Store 8," € 11,200.80 ",936
201701,SPIRITS,Store 2," € 11,251.15 ",728
201746,BEER&CIDER,Store 9," € 5,635.15 ",1387
201913,BEER&CIDER,Store 4," € 20,159.27 ",5287
201716,SPIRITS,Store 9," € 8,891.31 ",641
202018,BEER&CIDER,Store 11," € 5,048.42 ",1248
202122,WINES,Store 13," € 3,287.96 ",407
201953,SPIRITS,Store 13," € 1,374.27 ",87
202208,WINES,Store 5," € 10,062.00 ",1135
202241,WINES,Store 7," € 2,186.69 ",260
202024,WINES,Store 13," € 4,095.61 ",485
201836,WINES,Store 8," € 11,572.51 ",1655
201840,WINES,Store 11," € 2,884.53 ",390
202028,SPIRITS,Store 2," € 22,015.33 ",1387
202013,WINES,Store 4," € 54,499.21 ",6465
201705,WINES,Store 13," € 3,436.94 ",433
201910,WINES,Store 11," € 3,323.75 ",442
202109,BEER&CIDER,Store 2," € 50,386.53 ",5200
202052,BEER&CIDER,Store 13," € 5,113.77 ",901
202118,SPIRITS,Store 11," € 2,214.33 ",199
202029,WINES,Store 12," € 4,993.99 ",598
201918,BEER&CIDER,Store 11," € 2,734.68 ",763
202106,WINES,Store 2," € 36,191.05 ",4039
201930,BEER&CIDER,Store 11," € 2,921.19 ",823
201801,WINES,Store 11," € 2,324.14 ",286
201947,WINES,Store 8," € 7,812.13 ",1057
202019,WINES,Store 10," € 14,052.65 ",1629
201710,SPIRITS,Store 2," € 11,789.70 ",763
201805,BEER&CIDER,Store 13," € 2,954.90 ",1187
201840,SPIRITS,Store 2," € 35,959.99 ",2227
202147,WINES,Store 11," € 3,646.07 ",390
201831,SPIRITS,Store 10," € 11,366.77 ",806
202234,WINES,Store 3," € 27,630.89 ",3025
201817,SPIRITS,Store 8," € 11,269.35 ",841
201718,SPIRITS,Store 3," € 14,994.55 ",910
202232,WINES,Store 3," € 27,432.51 ",2990
201728,WINES,Store 8," € 9,422.57 ",1274
202207,WINES,Store 11," € 4,801.33 ",589
202227,BEER&CIDER,Store 11," € 3,304.77 ",459
201715,BEER&CIDER,Store 4," € 14,922.79 ",3822
202036,WINES,Store 8," € 14,319.24 ",1907
201704,SPIRITS,Store 10," € 7,683.78 ",494
202131,BEER&CIDER,Store 4," € 18,590.09 ",2461
201702,BEER&CIDER,Store 10," € 7,375.42 ",1179
202017,SPIRITS,Store 3," € 25,496.90 ",2210
202107,SPIRITS,Store 2," € 25,384.41 ",1707
202105,WINES,Store 4," € 56,684.94 ",6318
202221,WINES,Store 13," € 3,104.57 ",364
202037,BEER&CIDER,Store 1," € 34,825.09 ",6153
202027,BEER&CIDER,Store 2," € 26,427.61 ",6179
202112,WINES,Store 9," € 16,021.63 ",1777
202028,BEER&CIDER,Store 12," € 4,765.54 ",1135
201721,BEER&CIDER,Store 2," € 23,001.77 ",4663
201830,SPIRITS,Store 11," € 1,428.96 ",121
201940,WINES,Store 10," € 17,661.11 ",2167
201827,BEER&CIDER,Store 8," € 13,946.05 ",4403
201810,WINES,Store 11," € 2,975.35 ",407
202110,BEER&CIDER,Store 10," € 10,217.31 ",1196
202114,BEER&CIDER,Store 3," € 53,214.29 ",4611
201923,BEER&CIDER,Store 9," € 12,773.11 ",5226
201741,WINES,Store 11," € 3,196.18 ",451
202022,WINES,Store 9," € 19,873.71 ",2375
201924,SPIRITS,Store 13," € 1,501.85 ",113
202046,BEER&CIDER,Store 12," € 3,132.91 ",702
201813,BEER&CIDER,Store 13," € 3,633.15 ",919
202141,SPIRITS,Store 13," € 1,856.31 ",130
201714,BEER&CIDER,Store 9," € 13,568.19 ",5564
201949,WINES,Store 8," € 8,782.80 ",1187
201846,SPIRITS,Store 4," € 7,617.91 ",425
201907,WINES,Store 3," € 28,538.90 ",3831
201704,BEER&CIDER,Store 13," € 2,772.99 ",624
202016,SPIRITS,Store 3," € 32,852.04 ",2739
202137,WINES,Store 1," € 37,030.33 ",4585
202208,WINES,Store 10," € 11,680.93 ",1317
202101,SPIRITS,Store 9," € 12,034.97 ",780
202127,BEER&CIDER,Store 2," € 24,936.34 ",3085
201838,BEER&CIDER,Store 2," € 21,287.41 ",5980
202045,WINES,Store 8," € 8,203.78 ",1057
201820,BEER&CIDER,Store 12," € 2,341.91 ",546
201844,BEER&CIDER,Store 4," € 22,835.54 ",7635
201830,SPIRITS,Store 1," € 16,042.87 ",1109
201906,SPIRITS,Store 8," € 9,868.30 ",719
201915,WINES,Store 9," € 10,578.79 ",1326
202138,SPIRITS,Store 11," € 2,818.92 ",208
202207,SPIRITS,Store 12," € 2,710.50 ",199
201812,SPIRITS,Store 11," € 1,453.31 ",113
202039,BEER&CIDER,Store 10," € 15,629.29 ",2496
202023,WINES,Store 13," € 3,903.29 ",451
201914,BEER&CIDER,Store 13," € 3,194.19 ",971
202151,SPIRITS,Store 9," € 9,887.37 ",572
201943,BEER&CIDER,Store 4," € 64,146.07 ",28869
202240,BEER&CIDER,Store 5," € 6,791.20 ",823
201715,WINES,Store 13," € 2,722.46 ",329
201824,WINES,Store 9," € 12,053.25 ",1534
202243,SPIRITS,Store 4," € 121,191.46 ",6041
201737,WINES,Store 4," € 33,135.18 ",4273
202010,SPIRITS,Store 11," € 3,867.24 ",277
201809,WINES,Store 1," € 23,257.17 ",2938
202212,SPIRITS,Store 4," € 17,459.95 ",910
201906,WINES,Store 3," € 25,854.75 ",3137
202043,BEER&CIDER,Store 9," € 25,868.09 ",4689
201908,WINES,Store 1," € 41,819.09 ",5599
202218,BEER&CIDER,Store 10," € 10,010.52 ",1101
201837,SPIRITS,Store 3," € 16,013.92 ",962
201839,SPIRITS,Store 2," € 35,955.57 ",2054
201708,BEER&CIDER,Store 3," € 19,536.66 ",5616
201851,WINES,Store 10," € 12,914.20 ",1543
202210,WINES,Store 13," € 3,491.02 ",399
202224,SPIRITS,Store 8," € 13,576.25 ",1023
202236,BEER&CIDER,Store 2," € 22,190.05 ",2435
201727,BEER&CIDER,Store 8," € 12,816.44 ",2843
202208,SPIRITS,Store 11," € 1,830.75 ",147
201940,SPIRITS,Store 11," € 2,289.39 ",191
202107,SPIRITS,Store 1," € 27,723.71 ",2141
202206,BEER&CIDER,Store 12," € 3,442.92 ",459
202132,SPIRITS,Store 9," € 11,579.36 ",728
201708,SPIRITS,Store 3," € 10,765.73 ",702
202103,BEER&CIDER,Store 4," € 32,505.63 ",4654
202027,WINES,Store 8," € 10,718.41 ",1404
201746,SPIRITS,Store 13, € 860.60 ,52
201928,BEER&CIDER,Store 1," € 21,043.19 ",4793
202216,BEER&CIDER,Store 2," € 30,071.95 ",2973
202142,WINES,Store 13," € 4,338.79 ",529
201944,BEER&CIDER,Store 3," € 48,186.06 ",21095
201918,SPIRITS,Store 2," € 18,440.85 ",1170
201838,WINES,Store 12," € 3,123.47 ",399
202009,WINES,Store 10," € 20,990.75 ",2574
201721,SPIRITS,Store 1," € 13,076.79 ",936
202126,SPIRITS,Store 12," € 1,989.87 ",147
202227,SPIRITS,Store 1," € 29,760.64 ",2002
202148,SPIRITS,Store 11," € 1,799.03 ",121
201809,SPIRITS,Store 12," € 1,245.49 ",113
201704,BEER&CIDER,Store 11," € 1,937.00 ",399
201939,WINES,Store 1," € 42,979.56 ",5313
202124,WINES,Store 3," € 23,928.32 ",2765
201839,WINES,Store 1," € 44,771.91 ",5824
201826,BEER&CIDER,Store 8," € 12,733.67 ",3623
202236,WINES,Store 1," € 31,553.60 ",3389
202222,SPIRITS,Store 4," € 23,903.36 ",1430
202133,SPIRITS,Store 13," € 1,322.10 ",95
201711,WINES,Store 2," € 24,426.65 ",3016
201840,WINES,Store 12," € 2,672.02 ",338
201734,WINES,Store 9," € 12,084.54 ",1473
201824,WINES,Store 13," € 2,327.52 ",312
202208,SPIRITS,Store 1," € 21,259.07 ",1343
201953,SPIRITS,Store 9," € 7,833.19 ",581
201831,SPIRITS,Store 11," € 1,994.81 ",156
202118,BEER&CIDER,Store 2," € 29,726.58 ",4099
201748,BEER&CIDER,Store 12," € 2,197.35 ",468
201730,BEER&CIDER,Store 11," € 2,842.67 ",650
201701,SPIRITS,Store 10," € 8,093.45 ",537
201821,WINES,Store 10," € 11,770.03 ",1447
202018,WINES,Store 10," € 15,434.38 ",1820
202138,WINES,Store 2," € 37,327.77 ",4550
202235,WINES,Store 1," € 35,242.65 ",3779
202201,WINES,Store 13," € 3,103.79 ",355
202231,BEER&CIDER,Store 4," € 17,811.21 ",2063
201820,SPIRITS,Store 2," € 16,208.66 ",1109
202047,BEER&CIDER,Store 3," € 28,600.09 ",4741
202034,SPIRITS,Store 4," € 32,501.73 ",2106
202009,BEER&CIDER,Store 2," € 43,370.86 ",19647
201835,WINES,Store 9," € 17,228.21 ",2141
202204,BEER&CIDER,Store 12," € 3,747.81 ",520
202220,BEER&CIDER,Store 4," € 27,058.72 ",2929
202009,WINES,Store 11," € 6,378.75 ",789
202211,WINES,Store 13," € 3,355.73 ",390
202144,BEER&CIDER,Store 8," € 11,318.84 ",1170
202231,WINES,Store 10," € 12,335.61 ",1309
201940,SPIRITS,Store 10," € 13,106.77 ",806
201814,WINES,Store 4," € 36,314.29 ",4741
202218,WINES,Store 11," € 4,449.47 ",520
202104,SPIRITS,Store 4," € 29,448.99 ",1907
202117,WINES,Store 12," € 3,650.75 ",407
201721,WINES,Store 2," € 28,930.29 ",3779
202052,WINES,Store 4," € 38,509.81 ",4247
201734,BEER&CIDER,Store 9," € 7,967.09 ",2097
201929,BEER&CIDER,Store 2," € 18,598.75 ",4420
202109,WINES,Store 2," € 46,141.85 ",5547
201918,WINES,Store 8," € 10,757.50 ",1404
202206,SPIRITS,Store 12," € 2,276.73 ",156
201736,BEER&CIDER,Store 8," € 12,412.92 ",3025
201750,WINES,Store 1," € 22,672.17 ",2756
202126,BEER&CIDER,Store 12," € 4,180.02 ",797
201840,BEER&CIDER,Store 11," € 2,627.73 ",1127
201750,BEER&CIDER,Store 11," € 2,537.69 ",641
201851,SPIRITS,Store 10," € 9,392.67 ",667
202243,BEER&CIDER,Store 3," € 103,951.99 ",8051
202128,SPIRITS,Store 2," € 25,017.03 ",1508
202148,WINES,Store 10," € 11,492.69 ",1231
202127,WINES,Store 12," € 3,335.97 ",390
201933,SPIRITS,Store 4," € 13,416.43 ",849
201811,BEER&CIDER,Store 2," € 20,370.65 ",4602
201936,SPIRITS,Store 4," € 19,384.47 ",1092
201829,BEER&CIDER,Store 11," € 2,782.95 ",598
201729,WINES,Store 8," € 8,917.05 ",1205
202127,BEER&CIDER,Store 12," € 3,703.53 ",728
201941,BEER&CIDER,Store 11," € 2,637.09 ",1213
202223,SPIRITS,Store 9," € 9,671.65 ",641
201909,WINES,Store 2," € 22,451.09 ",2869
201904,SPIRITS,Store 4," € 12,665.99 ",702
201742,BEER&CIDER,Store 10," € 17,738.41 ",9923
202017,WINES,Store 1," € 35,006.75 ",3995
202040,SPIRITS,Store 10," € 23,931.09 ",1473
201928,WINES,Store 3," € 20,165.34 ",2435
201720,WINES,Store 11," € 2,166.15 ",295
202108,BEER&CIDER,Store 2," € 35,059.01 ",4021
201826,WINES,Store 9," € 14,282.58 ",1829
202135,BEER&CIDER,Store 8," € 13,351.35 ",1343
202048,BEER&CIDER,Store 12," € 4,285.41 ",988
202039,WINES,Store 10," € 22,215.79 ",2799
201847,BEER&CIDER,Store 8," € 7,562.53 ",1863
202217,BEER&CIDER,Store 11," € 3,811.43 ",433
201911,BEER&CIDER,Store 11," € 2,602.34 ",572
202244,WINES,Store 13, € 352.99 ,43
202112,SPIRITS,Store 9," € 12,774.41 ",979
202212,WINES,Store 13," € 3,443.96 ",390
202242,WINES,Store 6," € 5,734.91 ",624
201710,WINES,Store 12," € 2,701.14 ",338
202131,BEER&CIDER,Store 9," € 9,324.47 ",1309
202115,BEER&CIDER,Store 8," € 13,786.50 ",1482
202225,BEER&CIDER,Store 3," € 27,684.02 ",2981
202229,WINES,Store 5," € 10,468.29 ",1101
202146,WINES,Store 11," € 3,276.00 ",338
202016,SPIRITS,Store 8," € 14,814.63 ",1049
202222,WINES,Store 13," € 4,296.15 ",529
201738,SPIRITS,Store 8," € 11,368.93 ",702
201841,WINES,Store 10," € 22,126.09 ",2947
202209,SPIRITS,Store 10," € 12,442.73 ",849
202138,BEER&CIDER,Store 10," € 10,632.18 ",1066
202006,WINES,Store 8," € 11,066.55 ",1473
202048,SPIRITS,Store 12," € 1,802.84 ",139
201740,WINES,Store 1," € 47,077.94 ",5859
202031,BEER&CIDER,Store 9," € 11,224.55 ",2106
201732,BEER&CIDER,Store 2," € 17,210.96 ",3709
201727,SPIRITS,Store 4," € 15,323.62 ",893
202114,WINES,Store 3," € 34,502.17 ",4082
202028,SPIRITS,Store 1," € 23,154.99 ",1673
202038,SPIRITS,Store 12," € 2,673.32 ",260
202242,BEER&CIDER,Store 7," € 3,298.10 ",546
201936,BEER&CIDER,Store 8," € 15,350.23 ",3137
202047,WINES,Store 12," € 4,498.61 ",520
202231,SPIRITS,Store 9," € 8,201.79 ",529
201937,BEER&CIDER,Store 8," € 11,701.21 ",3484
201720,SPIRITS,Store 12," € 1,247.31 ",104
201711,WINES,Store 11," € 2,334.80 ",303
202109,SPIRITS,Store 1," € 51,425.66 ",3467
201836,SPIRITS,Store 3," € 16,152.59 ",1049
202114,SPIRITS,Store 3," € 39,642.11 ",2903
202038,BEER&CIDER,Store 12," € 4,982.29 ",1317
202242,BEER&CIDER,Store 4," € 44,537.74 ",3943
201938,SPIRITS,Store 12," € 1,804.57 ",130
202033,SPIRITS,Store 13," € 1,859.00 ",165
201748,BEER&CIDER,Store 8," € 9,048.95 ",1985
202223,SPIRITS,Store 4," € 17,055.65 ",1083
201908,BEER&CIDER,Store 8," € 28,476.85 ",17134
201724,WINES,Store 9," € 12,982.15 ",1664
201701,WINES,Store 12," € 2,637.27 ",329
202025,WINES,Store 3," € 28,437.33 ",3389
202043,BEER&CIDER,Store 4," € 66,415.01 ",11440
201737,WINES,Store 3," € 26,682.24 ",3562
201714,SPIRITS,Store 9," € 9,115.25 ",633
202144,SPIRITS,Store 8," € 13,586.47 ",884
202128,BEER&CIDER,Store 11," € 3,594.93 ",641
202042,BEER&CIDER,Store 9," € 28,370.42 ",6058
202211,BEER&CIDER,Store 13," € 4,101.50 ",607
202032,BEER&CIDER,Store 9," € 11,769.16 ",2115
202028,BEER&CIDER,Store 11," € 4,191.81 ",1040
201809,WINES,Store 12," € 2,627.39 ",321
202144,WINES,Store 3," € 31,824.43 ",3267
202213,BEER&CIDER,Store 4," € 24,222.21 ",2522
201806,BEER&CIDER,Store 4," € 14,002.91 ",3735
201745,WINES,Store 13," € 1,891.07 ",234
202143,WINES,Store 9," € 38,987.69 ",4385
201710,WINES,Store 2," € 23,125.18 ",2877
202052,WINES,Store 13," € 3,355.82 ",355
202219,SPIRITS,Store 10," € 10,887.93 ",754
201838,SPIRITS,Store 8," € 13,751.05 ",988
201913,BEER&CIDER,Store 9," € 10,895.65 ",3155
202152,BEER&CIDER,Store 13," € 3,742.53 ",529
202038,WINES,Store 11," € 4,646.63 ",607
202130,WINES,Store 10," € 12,329.03 ",1343
202107,BEER&CIDER,Store 11," € 3,723.29 ",806
202108,BEER&CIDER,Store 11," € 5,002.83 ",919
201947,SPIRITS,Store 8," € 8,142.33 ",598
202209,WINES,Store 1," € 30,426.07 ",3380
201846,BEER&CIDER,Store 3," € 12,591.80 ",3059
201819,BEER&CIDER,Store 2," € 31,982.60 ",12090
201709,SPIRITS,Store 2," € 15,599.48 ",936
202152,SPIRITS,Store 4," € 17,732.09 ",1031
202224,WINES,Store 8," € 11,914.59 ",1343
201820,WINES,Store 1," € 22,459.32 ",2721
201806,BEER&CIDER,Store 3," € 18,371.60 ",4498
202134,WINES,Store 3," € 27,717.21 ",3267
201937,WINES,Store 3," € 26,546.95 ",3406
201824,WINES,Store 4," € 26,380.73 ",3285
202148,WINES,Store 1," € 24,416.34 ",2617
202149,SPIRITS,Store 12," € 2,468.70 ",199
201907,BEER&CIDER,Store 8," € 15,647.15 ",9438
201825,SPIRITS,Store 10," € 7,224.01 ",485
201939,BEER&CIDER,Store 2," € 33,004.75 ",14577
202236,BEER&CIDER,Store 11," € 3,006.47 ",390
201809,SPIRITS,Store 1," € 14,212.81 ",988
201844,WINES,Store 9," € 13,493.91 ",1473
202210,SPIRITS,Store 10," € 9,892.91 ",615
201732,SPIRITS,Store 11," € 1,813.76 ",139
201849,SPIRITS,Store 1," € 12,324.17 ",841
201707,WINES,Store 3," € 36,787.14 ",5061
201731,SPIRITS,Store 12," € 1,678.73 ",156
201721,BEER&CIDER,Store 11," € 2,598.27 ",667
201742,WINES,Store 1," € 67,086.76 ",8831
202006,SPIRITS,Store 8," € 11,568.87 ",849
202125,WINES,Store 3," € 25,187.15 ",2895
201830,WINES,Store 12," € 2,805.14 ",355
201949,SPIRITS,Store 11," € 1,624.91 ",139
201817,BEER&CIDER,Store 8," € 19,286.19 ",5226
202141,WINES,Store 4," € 74,965.97 ",6985
202218,BEER&CIDER,Store 5," € 8,160.01 ",910
202047,WINES,Store 2," € 30,044.99 ",3493
201708,WINES,Store 8," € 8,982.13 ",1205
201839,BEER&CIDER,Store 3," € 35,214.75 ",8433
201922,SPIRITS,Store 10," € 8,124.31 ",581
202034,WINES,Store 4," € 57,007.60 ",6552
201935,BEER&CIDER,Store 3," € 41,399.80 ",7531
202113,BEER&CIDER,Store 13," € 5,279.39 ",841
202230,SPIRITS,Store 5," € 4,235.31 ",312
201728,BEER&CIDER,Store 3," € 22,067.50 ",4030
202108,WINES,Store 1," € 35,008.57 ",3969
202013,SPIRITS,Store 4," € 34,307.43 ",3259
202114,BEER&CIDER,Store 8," € 20,993.18 ",1924
201827,SPIRITS,Store 8," € 10,146.67 ",797
202045,SPIRITS,Store 13," € 1,429.48 ",95
201720,WINES,Store 12," € 2,390.09 ",303
202016,BEER&CIDER,Store 8," € 18,450.47 ",4784
202117,BEER&CIDER,Store 11," € 3,903.64 ",719
201826,BEER&CIDER,Store 13," € 3,285.01 ",702
201938,WINES,Store 1," € 35,125.22 ",4299
202148,WINES,Store 2," € 23,652.20 ",2548
202047,WINES,Store 8," € 10,262.63 ",1343
202214,SPIRITS,Store 3," € 26,320.75 ",1612
201725,WINES,Store 13," € 2,664.05 ",355
202106,SPIRITS,Store 8," € 11,534.12 ",763
201828,WINES,Store 8," € 9,853.91 ",1326
201924,BEER&CIDER,Store 13," € 2,779.14 ",711
202119,SPIRITS,Store 11," € 2,188.94 ",182
202050,SPIRITS,Store 10," € 18,231.98 ",1300
202242,WINES,Store 7," € 3,749.03 ",442
202204,SPIRITS,Store 4," € 18,734.99 ",1109
202220,SPIRITS,Store 10," € 10,997.13 ",763
202027,SPIRITS,Store 8," € 12,285.00 ",858
202221,BEER&CIDER,Store 4," € 22,125.83 ",2505
201825,SPIRITS,Store 13," € 1,219.75 ",95
202028,BEER&CIDER,Store 2," € 24,159.03 ",5417
202226,SPIRITS,Store 8," € 12,450.53 ",797
202151,BEER&CIDER,Store 4," € 15,606.59 ",1768
201842,WINES,Store 10," € 30,445.74 ",3978
201949,BEER&CIDER,Store 11," € 2,234.09 ",589
201705,SPIRITS,Store 4," € 12,339.17 ",719
201810,BEER&CIDER,Store 11," € 3,604.29 ",1049
202137,SPIRITS,Store 12," € 2,420.08 ",208
201701,WINES,Store 10," € 11,158.25 ",1395
201733,SPIRITS,Store 10," € 8,654.10 ",555
202242,SPIRITS,Store 9," € 24,935.73 ",1317
201839,SPIRITS,Store 11," € 2,007.63 ",147
202133,WINES,Store 4," € 26,739.18 ",2990
202049,SPIRITS,Store 11," € 2,151.76 ",173
202111,WINES,Store 9," € 16,458.78 ",1820
201742,WINES,Store 10," € 27,281.80 ",3623
201735,SPIRITS,Store 9," € 12,599.95 ",737
201938,WINES,Store 2," € 32,139.73 ",4030
201737,WINES,Store 13," € 2,768.31 ",364
202207,WINES,Store 12," € 3,902.51 ",468
